Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	VOTtoj	Responsetoj	Accuracytoj	Respright
9	4	72	0	1	20	250	80	1203.299	1	1	1
9	4	73	0	1	70	750	80	1053.696	1	1	1
9	4	74	0	-1	-20	1500	-80	1353.354	-1	1	0
9	4	75	0	-1	-110	250	-80	1203.43	-1	1	0
9	4	76	0	1	40	1500	-40	1203.334	1	1	1
9	4	77	0	1	40	1500	40	902.8558	1	1	1
9	4	78	0	-1	-110	750	-40	752.7481	-1	1	0
9	4	79	0	-1	-20	750	-40	752.8456	1	0	1
9	4	80	0	1	110	1500	80	752.827	1	1	1
9	4	81	0	-1	-70	250	40	752.9779	-1	1	0
9	4	82	0	1	20	750	40	752.8602	1	1	1
9	4	83	0	1	70	250	-40	752.5815	1	1	1
9	4	84	0	-1	-20	250	-40	1353.674	1	0	1
9	4	85	0	1	70	750	40	903.0544	1	1	1
9	4	86	0	1	110	250	80	752.8456	1	1	1
9	4	87	0	1	110	1500	-40	602.76	1	1	1
9	4	88	0	-1	-70	750	80	752.8519	-1	1	0
9	4	89	0	-1	-20	250	40	1503.549	1	0	1
9	4	90	0	1	70	1500	-80	902.9174	1	1	1
9	4	91	0	-1	-70	750	-40	752.8057	-1	1	0
9	4	92	0	1	110	250	-40	752.7619	1	1	1
9	4	93	0	1	70	1500	-40	752.769	1	1	1
9	4	94	0	-1	-70	250	40	752.75	-1	1	0
9	4	95	0	1	40	750	40	1203.197	1	1	1
9	4	96	0	1	110	250	40	602.5566	1	1	1
9	5	97	0	1	20	250	-40	1203.192	1	1	1
9	5	98	0	-1	-70	250	80	752.8926	-1	1	0
9	5	99	0	1	70	1500	80	902.9123	1	1	1
9	5	100	0	1	20	750	-40	752.8626	1	1	1
9	5	101	0	-1	-20	1500	-40	752.8511	-1	1	0
9	5	102	0	-1	-20	750	-80	903.1689	1	0	1
9	5	103	0	1	70	750	-80	752.859	1	1	1
9	5	104	0	-1	-70	1500	-40	752.7078	-1	1	0
9	5	105	0	-1	-20	750	80	902.8902	1	0	1
9	5	106	0	-1	-40	250	-40	752.8886	-1	1	0
9	5	107	0	1	110	750	-40	602.7367	1	1	1
9	5	108	0	-1	-40	250	-80	1203.332	-1	1	0
9	5	109	0	-1	-20	750	-80	1353.87	-1	1	0
9	5	110	0	-1	-40	250	-80	902.8456	1	0	1
9	5	111	0	-1	-40	1500	-80	1353.615	-1	1	0
9	5	112	0	-1	-70	1500	80	752.8373	-1	1	0
9	5	113	0	1	110	250	40	602.7525	1	1	1
9	5	114	0	1	40	1500	-40	1804.622	1	1	1
9	5	115	0	1	70	750	40	1052.97	1	1	1
9	5	116	0	-1	-40	250	80	1053.082	-1	1	0
9	5	117	0	-1	-20	750	80	1203.136	-1	1	0
9	5	118	0	1	110	1500	40	752.829	1	1	1
9	5	119	0	1	20	1500	80	1654.535	1	1	1
9	5	120	0	-1	-110	750	80	602.7063	-1	1	0
9	5	121	0	-1	-110	1500	-80	752.6486	-1	1	0
9	5	122	0	1	40	250	-40	752.8689	1	1	1
9	5	123	0	1	70	1500	80	752.8657	1	1	1
9	5	124	0	-1	-20	1500	-80	752.985	-1	1	0
9	5	125	0	-1	-40	750	-40	1203.395	-1	1	0
9	5	126	0	1	40	1500	40	752.846	1	1	1
9	5	127	0	-1	-110	250	80	752.8669	-1	1	0
9	5	128	0	-1	-70	1500	40	1053.323	-1	1	0
9	5	129	0	1	110	750	-80	903.071	1	1	1
9	5	130	0	1	40	750	-40	752.8815	1	1	1
9	5	131	0	1	110	1500	40	752.7268	1	1	1
9	5	132	0	1	110	750	40	902.9928	1	1	1
9	5	133	0	1	110	1500	80	903.0627	1	1	1
9	5	134	0	-1	-40	250	40	752.8314	-1	1	0
9	5	135	0	1	40	250	40	752.833	1	1	1
9	5	136	0	1	20	750	-40	1052.905	1	1	1
9	5	137	0	-1	-110	750	-40	452.4615	-1	1	0
9	5	138	0	-1	-70	750	-40	602.694	-1	1	0
9	5	139	0	-1	-110	250	-80	602.6932	-1	1	0
9	5	140	0	1	70	750	-80	602.694	1	1	1
9	5	141	0	1	70	1500	40	602.6537	1	1	1
9	5	142	0	1	70	250	40	602.6514	1	1	1
9	5	143	0	1	20	750	-80	752.7481	1	1	1
9	5	144	0	-1	-110	750	40	602.7213	-1	1	0
9	6	145	0	1	110	750	40	753.2775	1	1	1
9	6	146	0	1	40	250	-40	752.8326	1	1	1
9	6	147	0	1	40	250	-80	602.7525	1	1	1
9	6	148	0	-1	-20	250	-40	452.6854	-1	1	0
9	6	149	0	1	70	250	-40	602.6778	1	1	1
9	6	150	0	1	20	1500	40	1053.118	1	1	1
9	6	151	0	1	20	1500	-80	1203.361	1	1	1
9	6	152	0	1	110	250	-80	752.7627	1	1	1
9	6	153	0	1	70	1500	-80	752.949	1	1	1
9	6	154	0	-1	-40	1500	-80	602.7201	-1	1	0
9	6	155	0	-1	-110	750	-80	602.6731	-1	1	0
9	6	156	0	1	110	1500	-80	602.7142	1	1	1
9	6	157	0	-1	-110	250	40	602.2716	-1	1	0
9	6	158	0	-1	-40	750	80	1203.151	-1	1	0
9	6	159	0	-1	-110	250	-40	752.3438	-1	1	0
9	6	160	0	-1	-40	750	40	1353.521	-1	1	0
9	6	161	0	1	20	1500	-40	753.257	1	1	1
9	6	162	0	-1	-20	1500	-40	1805.041	1	0	1
9	6	163	0	-1	-20	250	80	1654.889	1	0	1
9	6	164	0	1	20	1500	-80	1353.36	1	1	1
9	6	165	0	1	40	250	40	903.0461	1	1	1
9	6	166	0	1	20	750	80	1805.063	1	1	1
9	6	167	0	-1	-20	250	80	1805.631	-1	1	0
9	6	168	0	1	20	750	40	1655.019	1	1	1
9	6	169	0	1	110	750	80	752.8578	1	1	1
9	6	170	0	-1	-40	250	40	1654.294	1	0	1
9	6	171	0	-1	-110	250	80	1655.81	-1	1	0
9	6	172	0	-1	-40	1500	-40	1504.463	-1	1	0
9	6	173	0	1	70	250	-80	1053.013	1	1	1
9	6	174	0	1	70	250	80	752.7216	1	1	1
9	6	175	0	-1	-70	1500	80	903.103	-1	1	0
9	6	176	0	-1	-20	250	-80	1805.506	-1	1	0
9	6	177	0	1	110	750	-40	752.7611	1	1	1
9	6	178	0	-1	-20	750	40	902.977	1	0	1
9	6	179	0	-1	-110	1500	80	752.7576	-1	1	0
9	6	180	0	-1	-110	1500	80	752.6063	-1	1	0
9	6	181	0	1	70	1500	-40	752.8894	1	1	1
9	6	182	0	-1	-110	1500	40	752.9676	-1	1	0
9	6	183	0	1	70	1500	40	1052.982	1	1	1
9	6	184	0	-1	-40	750	-40	903.1539	-1	1	0
9	6	185	0	1	40	250	80	1052.987	1	1	1
9	6	186	0	-1	-20	1500	40	752.7654	-1	1	0
9	6	187	0	1	20	1500	-40	1805.688	1	1	1
9	6	188	0	1	40	1500	-80	1504.34	1	1	1
9	6	189	0	-1	-20	750	-40	1353.375	-1	1	0
9	6	190	0	-1	-70	750	80	752.8752	-1	1	0
9	6	191	0	-1	-20	1500	80	1805.079	-1	1	0
9	6	192	0	1	70	750	80	752.7635	1	1	1
10	3	1	0	-1	-110	1500	-80	602.7631	-1	1	0
10	3	2	0	-1	-110	750	-80	602.7244	-1	1	0
10	3	3	0	1	70	1500	-40	752.8492	1	1	1
10	3	4	0	-1	-110	1500	-80	602.7769	-1	1	0
10	3	5	0	1	40	750	-80	1052.653	-1	0	0
10	3	6	0	1	70	750	-80	752.7797	1	1	1
10	3	7	0	1	70	1500	80	602.7761	1	1	1
10	3	8	0	-1	-70	1500	-80	902.8531	1	0	1
10	3	9	0	1	70	1500	-80	903.1302	1	1	1
10	3	10	0	1	110	250	-40	1353.897	1	1	1
10	3	11	0	1	20	1500	-40	1203.183	-1	0	0
10	3	12	0	1	70	250	-80	1504.423	1	1	1
10	3	13	0	-1	-40	250	-40	1202.879	-1	1	0
10	3	14	0	1	40	1500	40	1353.918	1	1	1
10	3	15	0	1	70	250	-40	1053.377	1	1	1
10	3	16	0	-1	-70	250	-40	903.1109	-1	1	0
10	3	17	0	1	40	750	80	1053.031	1	1	1
10	3	18	0	1	20	250	40	1053.038	1	1	1
10	3	19	0	-1	-20	1500	-40	1053.039	1	0	1
10	3	20	0	1	110	1500	80	1203.405	1	1	1
10	3	21	0	-1	-20	750	-40	1052.994	1	0	1
10	3	22	0	-1	-70	1500	-80	1503.968	-1	1	0
10	3	23	0	1	40	750	-40	1203.295	1	1	1
10	3	24	0	1	20	1500	80	1052.723	-1	0	0
10	3	25	0	-1	-110	250	80	1503.916	-1	1	0
10	3	26	0	1	20	250	-40	1203.174	1	1	1
10	3	27	0	1	40	1500	-40	1504.557	-1	0	0
10	3	28	0	-1	-40	250	-80	1504.274	1	0	1
10	3	29	0	1	110	250	80	1503.99	1	1	1
10	3	30	0	-1	-20	250	40	1053.05	1	0	1
10	3	31	0	-1	-110	250	80	1504.673	-1	1	0
10	3	32	0	-1	-70	250	-80	1353.56	-1	1	0
10	3	33	0	-1	-110	250	-40	1052.984	1	0	1
10	3	34	0	1	20	750	80	1053.043	1	1	1
10	3	35	0	-1	-70	1500	-40	1504.376	-1	1	0
10	3	36	0	1	110	250	40	1805.512	1	1	1
10	3	37	0	-1	-40	750	-80	1353.305	-1	1	0
10	3	38	0	-1	-20	250	-40	1504.401	-1	1	0
10	3	39	0	-1	-20	750	80	1203.142	-1	1	0
10	3	40	0	-1	-20	1500	80	1203.322	-1	1	0
10	3	41	0	-1	-20	750	-80	1203.435	1	0	1
10	3	42	0	-1	-110	1500	40	903.2767	-1	1	0
10	3	43	0	-1	-40	250	40	1203.161	-1	1	0
10	3	44	0	1	40	750	-40	1353.572	1	1	1
10	3	45	0	1	40	750	40	1052.981	1	1	1
10	3	46	0	-1	-70	250	80	1053.225	-1	1	0
10	3	47	0	1	20	750	-40	1203.654	1	1	1
10	3	48	0	-1	-40	750	-40	1203.074	1	0	1
10	4	49	0	1	20	1500	-80	903.0363	-1	0	0
10	4	50	0	1	20	1500	40	902.7942	1	1	1
10	4	51	0	1	70	750	40	752.7236	1	1	1
10	4	52	0	-1	-70	250	80	1052.864	-1	1	0
10	4	53	0	1	110	250	40	903.0319	1	1	1
10	4	54	0	-1	-20	1500	40	1053.104	-1	1	0
10	4	55	0	-1	-40	750	40	903.2092	1	0	1
10	4	56	0	1	40	750	80	1053.031	1	1	1
10	4	57	0	1	110	1500	40	902.7741	1	1	1
10	4	58	0	1	40	1500	80	752.7805	1	1	1
10	4	59	0	1	20	1500	40	1053.112	1	1	1
10	4	60	0	1	40	250	40	1052.959	1	1	1
10	4	61	0	1	110	1500	-80	903.0517	1	1	1
10	4	62	0	-1	-110	250	40	902.4207	-1	1	0
10	4	63	0	-1	-40	1500	80	1052.951	-1	1	0
10	4	64	0	-1	-70	1500	40	752.7864	-1	1	0
10	4	65	0	1	20	250	-80	1053.126	1	1	1
10	4	66	0	1	70	1500	80	1053.031	1	1	1
10	4	67	0	-1	-70	750	40	903.1527	1	0	1
10	4	68	0	-1	-110	1500	80	752.7323	-1	1	0
10	4	69	0	1	20	1500	-40	1203.531	1	1	1
10	4	70	0	1	70	250	-80	902.9016	1	1	1
10	4	71	0	-1	-70	250	-80	1052.973	1	0	1
10	4	72	0	1	110	750	-80	752.797	1	1	1
10	4	73	0	1	70	1500	-40	752.7694	1	1	1
10	4	74	0	-1	-20	250	-80	1053.15	-1	1	0
10	4	75	0	-1	-70	750	-80	902.7923	-1	1	0
10	4	76	0	1	40	1500	80	1053.033	1	1	1
10	4	77	0	1	40	750	40	1053.112	1	1	1
10	4	78	0	-1	-70	1500	80	1203.264	-1	1	0
10	4	79	0	1	20	750	-80	903.0327	1	1	1
10	4	80	0	-1	-110	250	40	752.7923	-1	1	0
10	4	81	0	-1	-70	1500	40	752.7465	-1	1	0
10	4	82	0	1	110	750	-40	902.8689	1	1	1
10	4	83	0	1	70	1500	40	752.6979	1	1	1
10	4	84	0	1	40	250	-80	902.8302	1	1	1
10	4	85	0	-1	-20	250	-80	1053.001	1	0	1
10	4	86	0	-1	-110	1500	40	752.7189	-1	1	0
10	4	87	0	1	20	250	40	903.0592	1	1	1
10	4	88	0	1	110	750	80	903.0248	1	1	1
10	4	89	0	-1	-40	750	80	902.3595	1	0	1
10	4	90	0	1	110	250	-80	902.9052	1	1	1
10	4	91	0	1	20	250	80	1053.264	1	1	1
10	4	92	0	1	110	250	-80	903.6313	1	1	1
10	4	93	0	-1	-110	750	80	752.7532	-1	1	0
10	4	94	0	1	110	250	80	752.7528	1	1	1
10	4	95	0	-1	-20	1500	-40	1052.99	1	0	1
10	4	96	0	1	110	1500	-40	602.7272	1	1	1
10	5	97	0	-1	-70	750	-80	903.1006	1	0	1
10	5	98	0	1	20	750	-40	1053.094	1	1	1
10	5	99	0	-1	-110	750	40	602.7047	-1	1	0
10	5	100	0	-1	-40	1500	80	602.7284	-1	1	0
10	5	101	0	1	20	1500	-80	752.8053	-1	0	0
10	5	102	0	-1	-70	750	-40	752.7054	-1	1	0
10	5	103	0	1	70	250	40	1203.16	-1	0	0
10	5	104	0	1	110	750	40	1052.922	1	1	1
10	5	105	0	-1	-20	1500	40	903.0734	1	0	1
10	5	106	0	1	40	250	-40	1053.05	1	1	1
10	5	107	0	-1	-40	1500	-80	903.022	-1	1	0
10	5	108	0	1	20	750	-80	1053.06	-1	0	0
10	5	109	0	-1	-40	750	80	1203.155	1	0	1
10	5	110	0	1	70	1500	40	902.9743	1	1	1
10	5	111	0	-1	-20	250	-40	1052.933	-1	1	0
10	5	112	0	1	70	250	80	752.8065	1	1	1
10	5	113	0	-1	-20	750	-80	902.9743	1	0	1
10	5	114	0	1	40	250	-40	1203.409	-1	0	0
10	5	115	0	-1	-20	1500	-80	1353.369	-1	1	0
10	5	116	0	-1	-40	1500	-40	1203.449	1	0	1
10	5	117	0	1	110	1500	40	902.5238	1	1	1
10	5	118	0	-1	-70	250	-40	1053.062	-1	1	0
10	5	119	0	-1	-40	1500	-80	903.0643	-1	1	0
10	5	120	0	1	110	750	-40	752.8002	1	1	1
10	5	121	0	-1	-40	250	80	752.7706	1	0	1
10	5	122	0	1	70	250	-40	1203.606	-1	0	0
10	5	123	0	-1	-70	750	80	NA	-1	1	0
10	5	124	0	-1	-20	1500	80	1052.994	-1	1	0
10	5	125	0	-1	-40	250	40	902.9715	-1	1	0
10	5	126	0	-1	-40	1500	-40	1203.586	1	0	1
10	5	127	0	-1	-20	250	80	902.8045	-1	1	0
10	5	128	0	1	110	1500	-80	1955.506	1	1	1
10	5	129	0	1	70	250	80	902.8811	1	1	1
10	5	130	0	-1	-70	1500	-40	1053.014	1	0	1
10	5	131	0	-1	-110	1500	80	902.6327	-1	1	0
10	5	132	0	-1	-40	750	-40	1053.228	-1	1	0
10	5	133	0	1	70	750	-40	1203.564	-1	0	0
10	5	134	0	-1	-40	750	-80	1203.162	-1	1	0
10	5	135	0	-1	-40	1500	40	1053.088	1	0	1
10	5	136	0	1	70	750	-40	1654.498	1	1	1
10	5	137	0	1	70	750	80	752.7283	1	1	1
10	5	138	0	1	40	1500	-80	1053.001	1	1	1
10	5	139	0	-1	-40	750	40	1052.994	1	0	1
10	5	140	0	-1	-110	750	-40	752.7169	-1	1	0
10	5	141	0	-1	-110	250	-80	903.1318	1	0	1
10	5	142	0	1	40	250	80	1052.986	1	1	1
10	5	143	0	1	40	750	-80	1353.628	-1	0	0
10	5	144	0	-1	-20	750	40	1203.637	1	0	1
10	6	145	0	-1	-70	250	40	902.9079	1	0	1
10	6	146	0	1	40	250	40	902.8108	1	1	1
10	6	147	0	1	70	250	40	1503.989	-1	0	0
10	6	148	0	1	20	750	40	1053.238	-1	0	0
10	6	149	0	1	110	250	-40	1504.422	1	1	1
10	6	150	0	-1	-40	250	-80	1053.194	1	0	1
10	6	151	0	1	40	250	80	1053.468	1	1	1
10	6	152	0	1	40	1500	-40	1203.201	-1	0	0
10	6	153	0	-1	-40	250	-40	902.9072	-1	1	0
10	6	154	0	1	40	1500	40	902.9008	-1	0	0
10	6	155	0	-1	-20	250	80	752.8993	1	0	1
10	6	156	0	-1	-20	750	-40	1203.103	-1	1	0
10	6	157	0	-1	-110	750	40	752.8334	-1	1	0
10	6	158	0	-1	-70	750	80	752.9577	-1	1	0
10	6	159	0	-1	-110	750	-80	752.3544	-1	1	0
10	6	160	0	1	110	750	-80	1353.631	1	1	1
10	6	161	0	1	70	750	40	903.2724	1	1	1
10	6	162	0	-1	-20	750	80	752.7556	1	0	1
10	6	163	0	-1	-20	1500	-80	902.9838	-1	1	0
10	6	164	0	-1	-20	750	40	902.8839	1	0	1
10	6	165	0	-1	-70	750	-40	902.8768	-1	1	0
10	6	166	0	-1	-110	250	-40	752.7362	-1	1	0
10	6	167	0	1	70	1500	-80	1053.042	1	1	1
10	6	168	0	1	20	1500	80	752.9076	1	1	1
10	6	169	0	-1	-110	250	-80	902.842	-1	1	0
10	6	170	0	1	20	750	40	902.8771	1	1	1
10	6	171	0	1	20	250	80	902.936	1	1	1
10	6	172	0	-1	-40	250	80	903.0947	1	0	1
10	6	173	0	-1	-70	250	40	752.9001	-1	1	0
10	6	174	0	1	40	250	-80	902.8902	1	1	1
10	6	175	0	1	70	750	80	1053.118	1	1	1
10	6	176	0	1	20	750	80	902.9474	-1	0	0
10	6	177	0	-1	-110	750	80	752.8361	-1	1	0
10	6	178	0	1	20	250	-40	903.0217	1	1	1
10	6	179	0	-1	-40	1500	40	903.0821	1	0	1
10	6	180	0	1	40	1500	-80	752.895	1	1	1
10	6	181	0	-1	-70	750	40	752.7935	-1	1	0
10	6	182	0	1	70	750	-80	1203.379	1	1	1
10	6	183	0	-1	-110	1500	-40	452.6305	-1	1	0
10	6	184	0	-1	-20	250	40	1203.288	1	0	1
10	6	185	0	1	110	750	40	902.8685	1	1	1
10	6	186	0	-1	-110	750	-40	452.6585	-1	1	0
10	6	187	0	1	20	250	-80	1053.101	1	1	1
10	6	188	0	-1	-110	1500	-40	452.7355	-1	1	0
10	6	189	0	1	110	1500	-40	602.2996	1	1	1
10	6	190	0	1	110	1500	80	752.8934	1	1	1
10	6	191	0	1	110	750	80	602.3051	1	1	1
10	6	192	0	-1	-70	1500	80	752.9321	-1	1	0
11	3	1	0	1	70	250	-80	752.9372	1	1	1
11	3	2	0	-1	-110	250	-80	602.7027	-1	1	0
11	3	3	0	-1	-70	1500	40	752.895	-1	1	0
11	3	4	0	-1	-20	250	80	903.1018	-1	1	0
11	3	5	0	1	20	1500	40	1053.242	1	1	1
11	3	6	0	1	110	250	40	602.76	1	1	1
11	3	7	0	1	20	750	-80	752.9313	1	1	1
11	3	8	0	1	110	250	-40	752.8101	1	1	1
11	3	9	0	-1	-40	1500	80	752.7303	-1	1	0
11	3	10	0	1	70	1500	40	752.9439	1	1	1
11	3	11	0	1	40	750	-80	602.7588	1	1	1
11	3	12	0	1	70	1500	80	1354.017	-1	0	0
11	3	13	0	-1	-20	250	80	1503.912	-1	1	0
11	3	14	0	-1	-40	1500	-40	1203.656	-1	1	0
11	3	15	0	1	20	750	80	903.2637	1	1	1
11	3	16	0	1	40	750	40	1053.006	1	1	1
11	3	17	0	1	70	250	-40	1053.1	1	1	1
11	3	18	0	1	40	250	-40	1353.425	1	1	1
11	3	19	0	-1	-20	1500	80	903.178	-1	1	0
11	3	20	0	-1	-40	250	-80	1204.3	1	0	1
11	3	21	0	1	20	1500	-40	903.1231	1	1	1
11	3	22	0	1	110	250	-80	753.0288	1	1	1
11	3	23	0	-1	-70	250	80	902.9853	-1	1	0
11	3	24	0	-1	-70	1500	40	902.7773	-1	1	0
11	3	25	0	1	20	750	-80	902.8874	1	1	1
11	3	26	0	-1	-110	750	40	1203.655	-1	1	0
11	3	27	0	-1	-40	1500	-80	1053.328	-1	1	0
11	3	28	0	1	20	250	40	752.9562	1	1	1
11	3	29	0	1	40	750	80	752.7449	1	1	1
11	3	30	0	-1	-40	250	80	752.8393	-1	1	0
11	3	31	0	1	40	250	-40	902.9182	1	1	1
11	3	32	0	1	40	1500	-80	903.0315	-1	0	0
11	3	33	0	1	40	1500	40	752.5894	1	1	1
11	3	34	0	-1	-40	250	80	752.7666	-1	1	0
11	3	35	0	-1	-20	750	-80	903.1567	-1	1	0
11	3	36	0	-1	-40	250	40	1354.073	-1	1	0
11	3	37	0	-1	-40	750	80	1053.27	-1	1	0
11	3	38	0	-1	-20	1500	40	1353.616	-1	1	0
11	3	39	0	-1	-40	750	-40	1353.838	1	0	1
11	3	40	0	1	110	250	40	766.6202	1	1	1
11	3	41	0	-1	-110	250	40	752.9096	-1	1	0
11	3	42	0	-1	-20	1500	-40	1053.426	-1	1	0
11	3	43	0	1	20	750	40	1354.246	-1	0	0
11	3	44	0	-1	-70	1500	-40	752.955	-1	1	0
11	3	45	0	1	70	750	80	1203.219	1	1	1
11	3	46	0	1	110	750	40	753.1015	1	1	1
11	3	47	0	1	110	1500	40	752.9396	1	1	1
11	3	48	0	1	110	1500	-80	752.9625	1	1	1
11	4	49	0	1	70	250	80	NA	1	1	1
11	4	50	0	-1	-110	1500	-40	602.7438	-1	1	0
11	4	51	0	1	40	1500	-40	752.7532	1	1	1
11	4	52	0	-1	-20	750	-80	752.7805	-1	1	0
11	4	53	0	-1	-70	250	-40	903.0805	-1	1	0
11	4	54	0	-1	-110	750	-80	752.7872	-1	1	0
11	4	55	0	-1	-70	1500	80	753.0829	-1	1	0
11	4	56	0	-1	-20	250	-40	1053.354	1	0	1
11	4	57	0	1	70	1500	-80	1053.338	1	1	1
11	4	58	0	-1	-70	1500	-80	902.8708	-1	1	0
11	4	59	0	-1	-70	250	-80	1053.288	-1	1	0
11	4	60	0	1	110	750	-80	752.9273	1	1	1
11	4	61	0	1	20	1500	-80	903.0623	1	1	1
11	4	62	0	1	40	750	-80	1203.598	1	1	1
11	4	63	0	1	70	250	80	752.9147	1	1	1
11	4	64	0	1	20	1500	-40	1504.39	1	1	1
11	4	65	0	-1	-110	250	-80	752.8049	-1	1	0
11	4	66	0	1	70	250	40	1504.711	-1	0	0
11	4	67	0	1	110	750	-80	753.0063	1	1	1
11	4	68	0	-1	-110	1500	80	752.8231	-1	1	0
11	4	69	0	1	20	250	-80	1655.07	1	1	1
11	4	70	0	1	70	1500	-80	752.8014	1	1	1
11	4	71	0	-1	-40	250	40	1503.882	1	0	1
11	4	72	0	1	20	1500	-80	1203.487	-1	0	0
11	4	73	0	1	20	250	40	903.0876	1	1	1
11	4	74	0	1	20	250	-40	752.9131	1	1	1
11	4	75	0	-1	-20	1500	-40	903.5341	1	0	1
11	4	76	0	1	110	1500	40	903.1598	1	1	1
11	4	77	0	-1	-40	750	-80	1353.326	-1	1	0
11	4	78	0	1	110	750	80	753.2029	1	1	1
11	4	79	0	-1	-20	1500	40	1053.071	-1	1	0
11	4	80	0	1	110	1500	-40	602.6451	1	1	1
11	4	81	0	-1	-40	750	80	902.8302	1	0	1
11	4	82	0	1	20	750	40	1353.454	1	1	1
11	4	83	0	-1	-110	750	40	602.7442	-1	1	0
11	4	84	0	-1	-110	750	-80	602.7647	-1	1	0
11	4	85	0	1	20	750	-40	1353.395	1	1	1
11	4	86	0	-1	-40	1500	-80	1053.312	-1	1	0
11	4	87	0	1	70	250	-40	752.7702	1	1	1
11	4	88	0	-1	-20	250	-40	1053.653	1	0	1
11	4	89	0	-1	-110	250	-40	904.0387	-1	1	0
11	4	90	0	1	70	750	-40	602.7525	1	1	1
11	4	91	0	1	70	1500	-40	752.7966	1	1	1
11	4	92	0	1	40	750	-40	752.9483	1	1	1
11	4	93	0	-1	-20	750	-40	1052.994	1	0	1
11	4	94	0	1	20	250	-40	1503.938	-1	0	0
11	4	95	0	-1	-110	250	40	602.7209	-1	1	0
11	4	96	0	1	110	750	-40	452.6901	1	1	1
11	5	97	0	-1	-40	1500	-40	753.1149	-1	1	0
11	5	98	0	-1	-110	750	-40	603.184	-1	1	0
11	5	99	0	-1	-110	750	80	752.964	-1	1	0
11	5	100	0	1	40	1500	-80	752.5878	1	1	1
11	5	101	0	-1	-20	750	40	603.0352	-1	1	0
11	5	102	0	1	40	1500	80	752.6296	1	1	1
11	5	103	0	-1	-40	750	40	753.0043	-1	1	0
11	5	104	0	-1	-70	250	80	602.7284	-1	1	0
11	5	105	0	-1	-70	750	-80	602.681	-1	1	0
11	5	106	0	-1	-40	1500	40	752.7564	-1	1	0
11	5	107	0	-1	-110	1500	80	753.0324	-1	1	0
11	5	108	0	-1	-70	750	-40	752.9652	-1	1	0
11	5	109	0	-1	-110	750	-40	602.7758	-1	1	0
11	5	110	0	1	110	1500	80	602.9661	1	1	1
11	5	111	0	-1	-70	250	40	602.6569	-1	1	0
11	5	112	0	1	110	250	80	602.5321	1	1	1
11	5	113	0	1	20	250	80	752.8705	1	1	1
11	5	114	0	-1	-110	250	-40	602.8113	-1	1	0
11	5	115	0	1	70	750	40	602.7335	1	1	1
11	5	116	0	-1	-110	250	80	602.6924	-1	1	0
11	5	117	0	1	20	1500	40	902.8712	1	1	1
11	5	118	0	-1	-70	750	40	602.8354	-1	1	0
11	5	119	0	-1	-40	1500	40	603.0142	-1	1	0
11	5	120	0	-1	-20	1500	80	752.7307	-1	1	0
11	5	121	0	-1	-20	750	40	1053.256	1	0	1
11	5	122	0	1	110	1500	-80	752.8124	1	1	1
11	5	123	0	-1	-70	250	40	602.8709	-1	1	0
11	5	124	0	1	20	750	80	1203.756	1	1	1
11	5	125	0	-1	-110	750	80	602.7382	-1	1	0
11	5	126	0	-1	-20	750	80	752.893	-1	1	0
11	5	127	0	-1	-40	1500	80	902.9119	-1	1	0
11	5	128	0	1	70	750	40	602.8093	1	1	1
11	5	129	0	1	40	750	-40	752.938	1	1	1
11	5	130	0	-1	-70	750	-80	602.7386	-1	1	0
11	5	131	0	-1	-110	1500	-80	602.7284	-1	1	0
11	5	132	0	-1	-70	750	80	752.8077	-1	1	0
11	5	133	0	1	20	750	-40	753.1512	1	1	1
11	5	134	0	-1	-20	250	40	1053.038	-1	1	0
11	5	135	0	1	70	1500	80	602.7892	1	1	1
11	5	136	0	-1	-40	250	-40	1053.147	1	0	1
11	5	137	0	-1	-110	1500	-40	602.7572	-1	1	0
11	5	138	0	1	40	750	40	752.9088	1	1	1
11	5	139	0	1	40	250	80	1053.729	-1	0	0
11	5	140	0	1	70	750	-80	602.3501	1	1	1
11	5	141	0	1	40	250	-80	752.8764	1	1	1
11	5	142	0	1	40	750	80	752.3363	1	1	1
11	5	143	0	-1	-40	750	40	752.8665	1	0	1
11	5	144	0	-1	-40	750	-40	1053.274	1	0	1
11	6	145	0	-1	-70	750	80	752.9119	-1	1	0
11	6	146	0	-1	-20	750	-40	902.9447	1	0	1
11	6	147	0	1	110	250	80	752.8803	1	1	1
11	6	148	0	-1	-110	1500	40	752.8377	-1	1	0
11	6	149	0	1	70	1500	40	602.6269	1	1	1
11	6	150	0	1	70	750	80	602.6502	1	1	1
11	6	151	0	1	20	250	80	752.8034	1	1	1
11	6	152	0	-1	-70	250	-80	603.0379	-1	1	0
11	6	153	0	1	110	250	-80	752.9092	1	1	1
11	6	154	0	1	40	1500	80	752.7955	1	1	1
11	6	155	0	-1	-70	1500	80	752.8282	-1	1	0
11	6	156	0	1	70	250	-80	752.7848	1	1	1
11	6	157	0	1	20	250	-80	1053.084	1	1	1
11	6	158	0	-1	-70	750	40	602.8681	-1	1	0
11	6	159	0	1	70	750	-40	602.377	1	1	1
11	6	160	0	-1	-20	250	-80	1203.581	1	0	1
11	6	161	0	1	20	1500	80	1203.373	1	1	1
11	6	162	0	1	40	250	40	1504.728	-1	0	0
11	6	163	0	-1	-70	1500	-80	752.9822	-1	1	0
11	6	164	0	1	110	750	80	752.8626	1	1	1
11	6	165	0	1	110	750	40	602.9025	1	1	1
